sale_id,customer_id,product_id,employee_id,store_id,payment_type_id,sale_date,quantity,total_amount
66678,4273,3562,1373,364,1,2021-12-28,4,3893.56
66679,15324,1682,2452,251,4,2021-03-20,3,1837.2
66680,21951,6,1025,179,1,2025-03-03,3,2145.54
66681,13088,2552,4666,1718,1,2021-11-10,4,1264.92
66682,22312,7886,4117,1470,2,2025-03-18,1,957.99
66683,8762,4891,3084,1393,3,2020-06-07,9,360.9
66684,18429,10429,1687,484,1,2024-08-29,7,2902.69
66685,18472,5889,4566,1994,3,2022-01-26,3,2076.78
66686,10950,5477,1536,178,5,2024-12-28,7,1448.93
66687,3331,4352,406,26,2,2023-11-19,7,294.35
66688,14418,5362,4443,2468,1,2024-05-25,7,3210.55
66689,10942,4757,2947,1090,3,2024-01-27,9,3405.78
66690,10220,9403,3044,1802,3,2021-04-21,1,712.14
66691,1578,439,1390,2298,5,2023-01-08,1,355.65
66692,6845,4648,1192,1068,3,2024-12-02,5,1484.4499999999998
66693,1145,12200,2392,236,3,2021-06-09,9,8662.77
66694,1569,7714,4710,758,1,2021-10-02,7,653.87
66695,15174,5996,1877,206,1,2023-06-04,9,7597.349999999999
66696,14931,4551,3857,1606,3,2023-01-19,6,4866.18
66697,19999,1015,2395,1467,4,2024-10-01,3,756.51
66698,13410,3238,136,998,1,2022-10-09,5,456.4
66699,24524,6755,3070,531,3,2025-01-02,9,559.98
66700,20798,4184,1370,2236,4,2021-01-22,5,3693.9
66701,17109,1882,2331,918,2,2024-11-05,8,2365.04
66702,16388,891,694,1478,2,2022-11-04,6,3525.96
66703,20481,10711,3948,88,4,2021-06-13,6,4424.52
66704,7053,12557,935,1651,5,2022-02-14,7,5041.47
66705,13734,6026,2653,2547,4,2022-01-30,9,5893.2
66706,15023,6685,856,239,2,2021-08-12,7,4355.96
66707,5857,7045,3611,2363,3,2024-04-06,5,3201.7000000000003
66708,2927,10172,58,1744,4,2023-03-10,3,123.21
66709,15484,10437,2299,2427,1,2021-07-06,7,4631.900000000001
66710,20546,8753,1852,1350,3,2024-12-25,7,1672.72
66711,24071,11543,737,142,3,2024-09-15,1,95.94
66712,13887,4818,3281,1952,2,2021-02-14,4,3812.96
66713,20036,1909,4702,2428,1,2024-03-04,8,1758.4
66714,12338,5468,5026,69,4,2024-05-12,4,2725.28
66715,5722,9417,3415,193,1,2024-12-24,2,1144.1
66716,5249,5907,4775,1198,4,2021-11-04,4,3127.64
66717,22235,2286,2954,1313,5,2021-06-14,9,5171.400000000001
66718,16505,4024,2909,1548,2,2021-11-02,7,3397.4500000000003
66719,5165,9214,2602,175,1,2023-05-08,2,204.44
66720,6708,8430,3810,1176,2,2021-10-06,6,4779.54
66721,2090,9970,1947,676,1,2022-03-21,4,3253.68
66722,14867,2576,1297,2280,2,2021-06-09,7,3688.86
66723,19031,1227,1534,1979,5,2022-10-13,6,5563.56
66724,5421,7914,3087,242,1,2023-08-13,8,295.68
66725,333,6727,4278,997,3,2024-04-24,7,4229.12
66726,6486,8782,392,2012,3,2021-07-09,9,530.8199999999999
66727,17593,3566,4300,2021,3,2023-07-27,7,2885.4
66728,22543,1922,1800,2271,4,2022-11-13,7,6727.98
66729,21716,8841,1008,1647,4,2022-06-14,5,1537.1
66730,8059,11162,2085,2081,4,2021-09-23,7,2817.36
66731,10173,11036,1189,195,3,2021-01-13,5,1837.5
66732,18126,5534,235,288,4,2023-10-29,9,1415.7
66733,9831,9511,4182,1217,4,2023-10-25,4,549.56
66734,11315,343,4560,1810,2,2023-10-25,2,454.36
66735,24318,6445,1036,2030,3,2023-08-01,3,463.32
66736,12598,9500,2941,884,2,2022-08-25,8,3772.88
66737,23018,5079,1249,270,4,2023-03-24,4,3363.8
66738,17159,6976,4161,15,4,2022-03-08,8,5878.16
66739,25021,366,656,595,4,2022-01-15,1,744.55
66740,18263,10705,3550,599,1,2024-05-19,4,3235.8
66741,18411,8072,1105,1825,2,2023-09-07,5,3157.6
66742,6375,11025,3528,1654,1,2022-11-18,7,5557.509999999999
66743,19360,577,996,927,4,2024-12-20,2,409.2
66744,5762,12352,3266,2106,5,2023-06-10,2,1749.2
66745,4691,2885,4944,1089,2,2020-11-12,7,5701.29
66746,21280,5070,3489,407,3,2022-01-07,1,48.04
66747,22886,1338,526,1427,3,2024-10-30,8,4906.0
66748,19825,5850,2500,1839,5,2022-05-07,3,2449.86
66749,11268,6975,1128,1858,5,2021-07-05,4,3731.28
66750,5851,11406,4719,221,4,2022-08-06,6,946.86
66751,4464,590,3508,2079,5,2024-09-05,6,654.48
66752,13349,3991,2639,85,1,2023-08-18,2,791.66
66753,11946,2008,4438,692,2,2023-12-29,6,5837.52
66754,12965,6164,5062,2282,2,2023-04-18,8,1133.68
66755,6603,11565,447,2378,5,2021-05-05,4,3256.96
66756,23043,5011,1251,212,5,2020-07-03,1,493.87
66757,24208,175,1143,1149,2,2022-04-03,2,1649.48
66758,13931,8300,829,1226,5,2021-02-18,7,867.51
66759,22382,6789,1068,1871,4,2021-12-27,6,4677.06
66760,555,2309,1563,227,3,2024-12-08,8,5223.12
66761,6225,3542,4260,2033,4,2021-06-29,4,942.96
66762,23265,3739,2204,2550,3,2024-10-16,5,4198.5
66763,8160,5753,926,774,4,2024-06-04,7,3705.73
66764,1634,11259,324,1836,5,2024-08-10,4,1935.28
66765,10313,303,4482,1589,4,2022-07-23,1,593.77
66766,15723,8615,2861,1250,4,2023-06-17,2,457.26
66767,6069,8967,3680,2021,1,2022-08-03,4,1572.68
66768,14951,2562,1989,661,3,2022-04-07,5,2398.5
66769,17920,1860,4412,1891,5,2022-10-19,6,122.94
66770,2088,8948,3918,1025,5,2022-08-02,2,1219.36
66771,16874,881,5106,993,3,2024-10-14,5,2108.3
66772,24998,485,39,46,4,2022-12-25,9,5386.05
66773,13670,212,1041,2497,4,2025-03-31,5,2817.0
66774,10889,11623,1866,522,5,2023-08-21,4,2705.12
66775,12425,6893,242,2544,5,2023-01-27,4,781.88
66776,22531,740,514,2163,3,2023-06-15,4,1652.6
66777,21494,843,3353,2400,3,2024-10-20,8,795.68
66778,5698,699,3421,822,3,2020-12-06,7,266.14000000000004
66779,14098,3380,2423,2068,3,2020-08-06,1,813.89
66780,3390,8157,3954,2018,3,2024-07-14,7,6683.95
66781,9769,5923,4602,45,2,2021-04-12,5,4742.7
66782,14494,1612,595,2556,5,2024-09-23,9,760.9499999999999
66783,6621,2166,1770,1354,1,2024-06-10,2,785.76
66784,21641,12037,3783,968,4,2023-06-13,8,7917.36
66785,12606,10382,1365,2531,5,2023-06-28,3,1997.64
66786,17952,1727,633,2297,1,2020-05-26,2,1170.86
66787,17888,8143,4560,255,2,2021-12-05,8,3456.4
66788,21119,956,4888,2330,2,2022-10-17,6,921.96
66789,17847,11351,4125,653,1,2020-10-14,8,495.76
66790,18410,835,1285,1150,1,2024-01-06,7,3621.24
66791,12259,8790,3433,197,4,2022-08-22,3,2652.51
66792,14674,8317,2040,1151,3,2021-04-03,8,1089.28
66793,3333,5835,91,763,5,2020-08-02,5,1375.8000000000002
66794,10954,8907,4110,2119,2,2020-10-07,5,2847.8
66795,16600,8968,3413,675,5,2022-04-24,1,524.98
66796,13411,5211,1819,1790,3,2024-02-16,7,5943.07
66797,17959,6218,115,118,2,2021-05-15,5,3742.1
66798,5342,10515,328,1162,1,2025-02-04,6,5548.68
66799,23622,5706,4038,489,4,2020-05-29,9,1729.89
66800,9419,10758,957,362,2,2022-02-24,5,2446.55
66801,12528,1631,409,2497,2,2020-11-03,7,5617.849999999999
66802,13505,5614,2635,1028,2,2021-03-01,6,117.18
66803,12766,8202,2950,2249,5,2021-05-12,3,2330.52
66804,11331,10554,3417,510,4,2022-05-19,1,952.86
66805,18388,9274,3539,422,3,2022-01-27,8,5600.64
66806,16077,4783,1592,1091,5,2022-03-05,9,5570.01
66807,20641,2459,5043,74,2,2024-11-22,7,5877.06
66808,331,398,2284,1143,3,2023-09-14,9,858.78
66809,24275,5982,645,2198,1,2020-12-17,5,2392.3500000000004
66810,25228,8460,3898,2340,1,2022-04-24,7,3087.77
66811,19598,10248,125,2014,4,2022-05-04,7,411.67
66812,21457,672,2752,1974,2,2021-04-11,9,3012.4800000000005
66813,3954,67,3345,619,1,2024-02-18,5,4635.849999999999
66814,2342,7360,1275,1074,1,2021-11-18,4,3740.56
66815,15520,2668,1908,499,5,2022-05-28,7,2900.38
66816,9876,11665,4580,644,1,2022-10-26,6,4716.96
66817,7897,1076,564,1263,1,2023-06-25,3,1680.63
66818,10542,8496,2158,1394,5,2021-03-23,5,2088.6000000000004
66819,18209,10593,3244,694,4,2023-08-20,5,1892.0
66820,17719,5689,2754,1952,3,2020-08-23,1,217.2
66821,11433,8315,2455,22,4,2025-02-10,9,7992.269999999999
66822,8026,5749,1348,320,5,2021-06-03,1,374.54
66823,13291,8096,3508,1221,4,2023-03-06,1,685.03
66824,3826,3043,4436,1925,3,2021-10-27,7,6754.3
66825,18734,65,1424,237,1,2022-05-28,7,554.75
66826,3305,9933,4480,1620,4,2021-08-21,9,4406.31
66827,22160,4405,5089,1632,2,2024-10-06,8,7979.36
66828,2807,7113,4499,1867,2,2023-12-05,9,8963.19
66829,22584,8993,420,1527,3,2021-03-29,7,6085.099999999999
66830,4267,7123,2675,379,3,2024-01-31,4,349.88
66831,5665,10182,4253,2322,4,2023-10-31,5,1222.2
66832,8997,4864,4503,1509,4,2021-03-12,7,6851.18
66833,13404,6725,1545,229,3,2020-09-03,7,2494.66
66834,11463,6710,5009,499,2,2025-03-15,8,2866.16
66835,22042,5096,3076,1874,2,2021-09-06,4,2513.48
66836,1597,2900,1332,274,3,2024-10-05,8,6965.12
66837,25398,11698,1463,695,4,2021-01-12,8,4249.68
66838,13983,911,4746,355,5,2022-07-18,8,1131.04
66839,21188,4578,4909,179,1,2023-05-11,5,4114.0
66840,23496,4156,1477,1517,3,2024-04-15,2,1735.38
66841,19304,12341,1362,81,4,2022-10-08,7,3414.1800000000003
66842,22803,10033,3102,348,1,2021-10-23,3,1463.88
66843,541,6080,3190,487,2,2021-03-14,8,6882.56
66844,7860,4806,3791,453,1,2022-03-08,2,1179.52
66845,20942,3070,3486,2054,2,2024-03-02,8,1353.68
66846,11787,11017,2640,1445,1,2021-11-12,1,599.35
66847,1131,3470,812,295,2,2022-06-11,3,1513.23
66848,12276,8031,2150,1529,1,2023-01-04,6,5313.36
66849,11820,4610,3254,1254,3,2023-11-24,8,6860.0
66850,20148,1370,3335,567,3,2021-11-22,9,2621.61
66851,2216,8496,2152,529,3,2024-11-18,1,417.72
66852,6522,1288,1910,1274,4,2021-02-12,6,2972.82
66853,13669,12231,3540,429,2,2024-09-27,7,87.99000000000001
66854,20485,2470,3796,1855,1,2023-09-23,2,1267.62
66855,7600,11443,519,1609,5,2023-07-18,5,2033.75
66856,4359,6182,1348,923,1,2024-11-06,9,3434.76
66857,12365,2952,3067,2121,3,2025-03-03,6,135.06
66858,25099,8754,3818,1858,1,2022-06-15,8,1825.44
66859,11152,10287,429,773,3,2021-01-02,8,5530.56
66860,12892,11240,1719,2191,1,2021-06-12,1,554.39
66861,8214,3441,1537,922,5,2023-01-14,9,1766.25
66862,3578,4757,1941,1991,2,2020-08-16,5,1892.1
66863,17114,11061,134,66,4,2021-03-01,5,1451.3
66864,1127,5239,4575,1625,3,2023-03-21,5,3042.75
66865,1170,5029,1126,369,5,2022-06-27,5,1596.05
66866,23787,740,5065,2109,2,2023-04-17,9,3718.35
66867,4663,4489,859,2423,4,2024-09-08,6,3683.82
66868,792,655,1838,1435,1,2022-11-10,3,811.44
66869,3996,7082,2321,2469,3,2022-07-04,4,3841.56
66870,4007,8914,4660,2509,4,2025-01-24,1,419.6
66871,23627,589,4434,44,5,2022-02-03,3,2125.71
66872,22119,9928,1866,1965,2,2022-07-13,6,3619.62
66873,23963,12564,4102,827,2,2022-09-10,6,2278.74
66874,10803,4937,2230,2028,5,2023-10-26,3,2089.95
66875,24571,8469,1470,496,2,2022-02-22,6,3447.36
66876,19339,7015,2728,1267,4,2022-12-21,8,472.64
66877,13405,5501,4182,2285,1,2023-05-01,8,3564.0
66878,5694,12161,3111,72,5,2023-11-20,1,698.33
66879,2805,7985,944,2346,5,2022-11-26,8,3989.84
66880,21807,7290,1027,2065,4,2023-05-01,9,8811.449999999999
66881,8765,1036,4981,2033,2,2024-05-19,4,2767.6
66882,5635,8480,3105,516,5,2023-08-08,7,846.93
66883,18749,10246,1674,208,1,2024-11-07,9,7800.3
66884,4861,5564,1206,2223,4,2021-03-08,1,558.95
66885,12335,5037,5031,1308,5,2021-06-16,6,3888.0
66886,7607,12420,3325,938,4,2022-07-24,3,149.82
66887,19150,8744,2859,1771,3,2025-01-31,6,5843.9400000000005
66888,20510,12714,2348,1177,1,2020-11-20,8,7563.6
66889,423,3797,3408,258,4,2022-12-22,2,1698.0
66890,18821,1950,3704,616,1,2022-03-19,8,839.84
66891,20168,1425,3669,922,5,2020-08-07,8,3408.48
66892,6952,9239,1632,2229,3,2024-02-10,7,1076.46
66893,4410,5360,4218,568,5,2021-10-03,8,4445.68
66894,22107,3367,4987,1271,2,2025-04-19,8,5393.84
66895,18145,1503,3675,1821,3,2020-07-08,3,1372.9499999999998
66896,18118,1863,4191,1895,5,2023-03-06,6,1167.6
66897,20274,3047,4519,1351,2,2023-08-07,8,248.08
66898,25047,11082,1293,1270,1,2022-03-24,4,2592.76
66899,3596,9585,1416,841,1,2023-05-02,5,4187.4
66900,1404,4587,3241,98,3,2021-08-13,3,1568.85
66901,4115,10112,2375,121,5,2022-02-21,5,4837.55
66902,8810,11130,460,2170,2,2024-05-16,9,5013.900000000001
66903,1287,8236,4875,1786,5,2024-06-11,9,1541.43
66904,22794,4292,4182,1277,1,2021-03-01,6,1243.38
66905,15520,8419,3664,1432,1,2024-03-01,8,6928.08
66906,22429,5449,1362,1008,1,2025-01-18,9,4046.4
66907,20065,7973,4211,1938,3,2024-10-13,5,1446.85
66908,10566,1950,2003,2262,2,2025-02-24,2,209.96
66909,5292,6997,3078,248,1,2021-05-24,8,5852.4
66910,8158,11320,3537,1549,1,2023-03-20,9,7421.31
66911,23983,1424,2019,1361,3,2022-12-23,6,147.54
66912,12140,7736,47,2404,2,2024-08-21,9,6447.78
66913,14257,5232,5015,2208,3,2022-01-13,9,1005.48
66914,11593,637,1637,1959,4,2023-04-24,9,1863.72
66915,19470,11837,2634,1703,2,2023-10-15,5,3220.0
66916,21214,3927,3590,577,2,2024-12-24,6,4918.74
66917,7698,7781,4268,122,4,2021-12-26,3,2603.52
66918,12521,6016,259,1882,2,2022-06-17,6,1519.32
66919,22272,2903,2648,708,5,2024-09-26,9,3789.99
66920,12171,10698,4427,2221,2,2021-05-09,7,3175.83
66921,20236,775,3850,890,3,2021-07-14,4,3167.36
66922,17683,10743,2250,2291,2,2021-02-10,7,3247.65
66923,16717,10521,3380,369,4,2024-04-12,9,3200.85
66924,8692,5617,1035,927,4,2022-12-13,6,1884.96
66925,7336,623,4266,2415,5,2020-10-30,7,697.41
66926,1302,4926,3359,1721,4,2021-09-09,1,22.72
66927,23428,6425,4971,1077,1,2021-08-07,8,1212.0
66928,2198,4061,756,1466,5,2022-08-25,5,4764.5
66929,16209,10531,2050,789,4,2021-11-07,8,7364.72
66930,6649,2035,5021,1890,2,2022-10-07,5,2390.5
66931,4485,9151,167,959,4,2023-02-05,6,2008.62
66932,24507,8813,2845,1746,5,2020-07-13,5,400.0
66933,8319,11701,288,1917,4,2022-02-16,1,735.49
66934,21857,4844,264,2209,2,2023-08-17,9,3830.76
66935,11219,5400,1373,2158,4,2022-05-09,6,961.44
66936,8559,7282,2815,1558,2,2024-11-25,4,1443.96
66937,12845,10594,3106,898,1,2025-02-21,1,159.84
66938,16457,5111,1521,2562,3,2020-06-30,9,2422.9800000000005
66939,1325,3358,4779,1325,2,2024-03-01,6,1370.22
66940,25530,8710,3267,22,4,2020-06-09,5,1638.7
66941,19073,11554,2557,499,2,2022-09-27,3,275.16
66942,23125,10151,4900,223,3,2020-07-26,6,4576.38
66943,18149,10492,4880,52,4,2021-07-14,9,1232.55
66944,372,5864,3799,2398,4,2022-01-02,4,840.72
66945,8880,5600,1192,1028,5,2022-11-26,3,2247.9
66946,15474,11093,433,873,1,2021-01-07,7,4972.94
66947,24482,5352,560,570,4,2022-06-19,4,3414.12
66948,20866,10283,2739,623,5,2021-11-16,7,4452.91
66949,6579,5274,2873,2510,1,2021-01-11,1,817.29
66950,12799,11295,4163,2120,3,2023-05-07,5,595.45
66951,10874,12081,1985,2502,5,2021-11-20,2,1302.32
66952,23046,6725,2436,2487,4,2024-07-02,5,1781.9
66953,3368,5429,1017,1705,4,2021-01-18,5,4615.15
66954,3601,3641,4496,1201,2,2021-06-04,7,2360.54
66955,16059,5216,3745,2313,3,2022-06-09,3,497.01
66956,17384,3016,1981,1630,3,2025-02-19,1,149.91
66957,6685,8216,3259,900,1,2020-10-25,2,1784.72
66958,15428,6258,1233,2050,5,2020-09-30,3,2699.19
66959,14007,9433,2779,1076,1,2023-05-20,4,3899.56
66960,9199,8791,3393,527,3,2024-09-14,3,2815.74
66961,3141,6621,819,2404,2,2021-01-11,8,635.44
66962,18983,7621,2019,1428,1,2022-10-04,1,190.38
66963,19596,10960,1412,2013,1,2020-11-08,1,960.44
66964,22639,7913,3286,1918,3,2024-10-22,9,279.99
66965,3353,2516,5085,1372,5,2022-07-06,6,5385.72
66966,1661,2497,433,258,5,2024-01-11,2,698.18
66967,1575,7367,2228,1386,2,2022-07-05,9,4875.4800000000005
66968,13313,6475,3621,960,5,2021-01-11,1,511.3
66969,18333,3142,5130,1725,3,2024-11-05,5,3089.55
66970,10037,7501,850,232,5,2021-10-29,3,2116.71
66971,19280,2656,3241,1068,2,2021-10-31,5,3960.2
66972,25500,11244,181,2054,5,2024-06-24,6,4802.16
66973,22688,8480,3383,2381,1,2022-04-29,2,241.98
66974,7432,3108,4032,160,4,2025-03-12,1,682.47
66975,1874,5122,4678,2488,2,2022-05-22,2,234.2
66976,7189,12160,2294,1108,1,2021-11-26,9,8292.69
66977,16643,6185,889,1926,2,2022-01-04,4,1061.64
66978,355,5648,3978,2156,5,2023-07-17,3,349.44
66979,22114,5454,3605,2106,5,2025-01-18,6,150.06
66980,6524,2240,2284,297,3,2021-07-10,8,7483.04
66981,11755,9387,3562,246,2,2024-03-17,5,4725.0
66982,7972,1907,4480,2140,3,2021-12-20,3,2540.46
66983,18400,9832,407,2536,1,2020-08-20,9,4811.31
66984,18153,10091,1373,1978,4,2022-03-27,3,699.12
66985,9704,4496,2666,2155,2,2024-10-07,4,330.16
66986,10247,7070,4007,2049,1,2023-11-22,1,686.33
66987,15239,9884,1559,2332,5,2023-08-22,5,4694.9
66988,16843,3347,2750,575,3,2021-08-13,4,1716.32
66989,1907,11794,766,51,3,2021-10-15,5,4457.65
66990,17405,5987,2869,1381,4,2021-10-02,2,309.5
66991,20403,2314,2864,1865,1,2020-08-04,9,8527.77
66992,23151,3996,1497,1569,2,2022-05-04,3,1101.36
66993,20990,12755,4732,1572,2,2023-07-28,5,3231.8
66994,14380,3412,4441,2307,1,2021-06-21,9,2165.31
66995,24754,2490,1054,2233,4,2024-04-15,2,1583.5
66996,16927,4690,3500,840,5,2023-02-24,8,871.6
66997,12417,4509,3212,820,1,2022-03-28,5,2252.25
66998,14865,10431,2409,1281,3,2024-08-17,9,4441.68
66999,10274,7685,2652,9,4,2021-01-30,3,933.6
67000,1488,7384,927,695,3,2023-02-23,7,4108.72
67001,8571,10787,5004,364,5,2021-08-27,8,1743.28
67002,1659,2840,454,1230,2,2023-08-31,4,1837.56
67003,21485,4900,5110,1850,4,2022-05-11,8,1652.32
67004,24925,10418,3879,129,1,2021-02-10,1,576.39
67005,6976,9314,1065,2539,1,2022-05-27,1,744.08
67006,2118,4299,4883,2050,4,2021-08-19,1,379.99
67007,18504,12265,1300,1414,2,2023-10-10,1,750.63
67008,1749,12325,4241,549,4,2025-04-07,7,1840.65
67009,4020,1975,4079,2204,2,2024-11-26,5,1897.15
67010,5840,5616,3036,1567,5,2020-07-16,6,2742.9
67011,24695,11352,4478,1047,3,2021-05-04,6,902.88
67012,23286,3851,1864,1820,5,2020-12-13,4,2465.8
67013,6482,5057,1417,103,2,2024-03-24,1,71.98
67014,16946,9513,1903,953,2,2024-04-15,9,6127.650000000001
67015,18477,3391,2633,2159,3,2025-03-23,8,7868.72
67016,4058,5005,4651,1558,2,2020-12-03,2,1186.96
67017,16639,12102,637,1347,1,2022-01-10,8,6311.12
67018,17093,8516,414,1006,5,2023-09-28,9,489.78
67019,17383,4780,2599,712,5,2023-09-19,6,722.52
67020,8334,7416,3828,1131,1,2022-06-06,9,8907.57
67021,23447,12819,4519,188,4,2023-06-10,6,2709.12
67022,12591,1574,5089,1914,3,2024-10-23,7,4709.110000000001
67023,3119,6521,4008,723,4,2024-08-13,5,1757.4
67024,15121,12606,768,73,2,2021-04-09,3,178.17000000000002
67025,12573,11014,3531,1606,1,2023-06-17,5,1910.05
67026,16891,6662,867,831,5,2022-07-02,4,1732.28
67027,21432,5040,1086,304,4,2025-01-16,2,488.18
67028,17188,3214,1300,1189,2,2020-07-18,8,173.12
67029,14491,5037,445,2182,1,2023-08-05,3,1944.0
67030,964,2396,1931,722,5,2024-07-23,3,282.51
67031,15230,10180,3319,464,4,2022-07-30,8,982.16
67032,23638,7151,1745,352,1,2024-03-02,4,1018.4
67033,25550,6578,4645,348,2,2024-08-06,8,5569.92
67034,8082,3480,4101,230,1,2023-05-24,6,1818.72
67035,4218,4781,745,1839,5,2025-01-17,3,617.9399999999999
67036,21014,9640,363,984,3,2023-02-14,9,1422.0
67037,15995,12449,518,312,5,2023-05-28,4,2571.16
67038,14382,6724,4804,1708,4,2020-09-09,8,5095.84
67039,2056,9559,2433,1347,1,2022-03-24,8,5221.52
67040,14927,9635,3737,165,3,2024-08-11,9,5593.05
67041,10669,8642,1017,355,2,2025-04-01,1,969.61
67042,9338,743,516,1716,4,2023-11-28,4,3478.52
67043,10911,249,2534,1927,4,2021-07-30,7,3890.53
67044,15601,4122,2378,760,4,2020-05-02,4,3252.52
67045,18155,4350,825,1713,5,2023-08-17,1,728.46
67046,1111,4393,5094,1790,5,2021-12-27,4,3093.28
67047,49,9287,2078,15,1,2022-05-31,8,7979.6
67048,1839,6775,5078,1818,1,2021-03-15,4,1788.6
67049,24429,7518,5058,1279,1,2021-09-01,9,7767.539999999999
67050,12968,10393,3033,1340,5,2025-02-06,2,1726.92
67051,4350,6231,2297,929,3,2020-11-02,7,1793.61
67052,9835,214,4669,821,5,2024-05-28,1,227.91
67053,21428,11688,2419,1450,3,2024-04-21,8,1034.4
67054,17209,12373,2560,2272,2,2021-05-03,1,154.7
67055,11822,10877,136,1516,1,2020-12-10,6,3213.06
67056,10419,7742,296,786,1,2020-05-10,6,2714.88
67057,3600,10763,4317,1102,2,2022-09-13,9,6220.17
67058,12586,7827,4665,661,2,2024-07-06,5,176.55
67059,25659,6406,444,1587,4,2025-01-29,3,2468.67
67060,19778,46,1893,113,1,2023-12-04,4,674.04
67061,22134,2099,4788,2039,1,2023-08-30,4,855.4
67062,16300,11057,4747,665,3,2023-12-01,4,2816.44
67063,934,2106,4483,984,3,2020-09-12,8,6106.32
67064,22974,7368,3720,372,3,2020-11-03,7,1282.54
67065,20527,12005,4380,1312,2,2025-02-07,9,8193.869999999999
67066,10569,6737,2916,2130,2,2023-05-06,6,1369.92
67067,17816,2846,1333,2446,3,2022-05-25,9,8745.210000000001
67068,5144,6827,1720,1226,5,2025-01-16,9,2806.65
67069,11650,2563,713,1679,4,2021-08-08,1,942.51
67070,11074,1682,132,945,1,2023-02-06,7,4286.8
67071,2513,3672,4049,401,4,2022-01-25,8,5681.28
67072,22838,10105,2956,1006,3,2021-03-28,8,6594.48
67073,4251,558,2643,1681,4,2023-09-18,2,1709.0
67074,12668,3650,4647,292,1,2024-08-21,7,1864.94
67075,22265,8591,3914,370,2,2020-09-24,1,126.44
67076,7099,11671,5046,1312,3,2021-08-05,7,2294.88
67077,3188,1326,4214,573,4,2021-10-18,3,1942.38
67078,318,4913,87,1688,2,2022-05-19,6,5397.0
67079,10233,5326,2873,530,5,2023-01-23,1,966.55
67080,17863,1516,868,2329,3,2023-06-22,9,7382.61
67081,4851,7705,1265,1754,5,2023-11-20,7,2527.21
67082,19314,4324,1448,1282,3,2021-03-24,9,8290.619999999999
67083,10996,12703,4917,1462,2,2022-12-17,6,1892.7
67084,23590,11494,3605,1861,3,2023-05-18,1,623.54
67085,14702,11585,4978,2319,5,2021-10-20,9,7807.95
67086,9685,1716,4645,447,3,2023-06-28,6,2285.2200000000003
67087,1338,3550,4126,2179,3,2024-11-15,5,767.1500000000001
67088,3669,3500,2313,256,4,2020-11-02,7,4829.58
67089,5098,47,333,1546,3,2021-08-18,4,229.32
67090,25468,1331,4730,63,1,2024-06-22,5,4971.6
67091,13065,2583,5067,170,1,2021-01-28,4,2253.52
67092,11709,6000,4664,1818,3,2024-05-09,4,3462.4
67093,5502,6447,1118,2516,4,2023-05-31,7,5887.349999999999
67094,8620,8679,1528,1011,5,2021-04-08,1,758.64
67095,16359,6994,2992,1807,2,2022-03-16,3,304.77
67096,24605,3150,4763,966,1,2023-09-24,3,1691.67
67097,19767,2142,2861,2358,2,2023-05-09,6,5283.42
67098,1423,5307,813,1957,2,2024-05-26,5,3521.65
67099,6887,7528,4511,2232,1,2021-01-03,2,1773.6
67100,21634,2245,4737,1978,2,2023-10-07,5,4625.9
67101,11974,9070,878,1583,3,2022-01-08,4,2995.76
67102,23923,5062,1302,1735,4,2021-06-19,2,1991.06
67103,22272,4274,568,2418,3,2023-09-07,9,903.51
67104,920,6570,1982,270,1,2022-12-04,5,367.6
67105,24034,2642,1747,779,1,2022-10-15,3,1516.53
67106,23365,3731,897,2206,3,2025-04-09,9,2461.5
67107,25653,9139,1468,325,2,2022-08-30,4,3284.4
67108,1491,1736,750,2022,2,2022-10-25,9,8470.26
67109,9014,3309,1683,2159,5,2022-04-06,3,2552.7
67110,11211,10783,1372,1741,2,2024-03-16,6,294.84000000000003
67111,24673,6007,2359,814,3,2022-12-11,5,4145.9
67112,566,9704,2165,1127,1,2024-04-11,1,102.2
67113,5,1247,3778,703,3,2020-12-21,4,2169.24
67114,22475,4143,655,1071,4,2020-06-14,1,354.6
67115,7952,9026,2219,54,5,2021-06-30,3,291.69
67116,21906,8522,4665,2429,3,2020-10-03,8,6006.48
67117,21546,11556,3266,144,3,2022-02-23,5,304.20000000000005
67118,2956,2588,1052,1901,5,2022-10-23,9,1073.16
67119,12073,508,1765,2191,5,2022-08-17,7,1407.7
67120,14726,3842,4820,312,5,2023-05-29,2,1449.48
67121,5364,6014,4740,1920,4,2023-08-10,1,589.96
67122,18031,4178,3208,136,3,2022-06-06,6,4044.36
67123,22918,3302,3226,330,3,2022-02-01,6,4476.54
67124,15112,950,1903,1866,2,2022-05-22,3,1078.08
67125,9598,3222,3042,470,5,2024-10-21,9,8071.38
67126,4273,5455,4394,1423,3,2021-01-30,3,130.62
67127,25070,8671,4629,129,4,2021-08-08,1,847.15
67128,14808,4153,345,2169,4,2022-02-06,7,6424.18
67129,6327,1060,513,1762,2,2020-08-12,5,677.3000000000001
67130,4068,6162,936,423,4,2022-08-05,4,2852.88
67131,13896,243,1477,1228,4,2025-04-25,5,1592.65
67132,16247,10602,407,2267,3,2022-10-08,1,19.65
67133,1333,2495,2005,2277,5,2023-06-17,5,4814.599999999999
67134,12456,7927,3272,2185,2,2025-01-20,4,1523.4
67135,25522,10123,4169,1792,5,2021-08-23,4,1643.16
67136,20567,6523,4998,440,5,2023-09-30,3,1145.49
